time,temp,hum,wind,power,cw_temp,chw_temp,pax,status,fan_freq,pump_freq,day_of_week
475,27,54,3.24,66988.39,33.21,7.29,3541.0,1,43.11,44.47,7
480,27,55,3.58,68134.0,33.45,7.27,4102.0,1,42.01,45.01,7
485,27,55,3.44,69332.52,33.61,7.3,3740.0,1,42.19,44.16,7
490,28,56,3.25,70631.69,33.42,7.34,4220.0,1,42.5,45.49,7
495,28,56,3.56,71599.92,33.58,7.37,4601.0,1,42.54,45.16,7
500,28,56,3.42,73386.39,33.78,7.26,4035.0,1,43.97,45.32,7
505,28,57,3.52,74486.02,33.74,7.2,5154.0,1,43.76,45.88,7
510,28,57,3.36,75150.11,33.67,7.25,4271.0,1,44.1,45.11,7
515,28,58,3.86,76320.37,33.73,7.26,4312.0,1,44.67,45.95,7
520,28,58,3.36,77382.67,33.81,7.29,4763.0,1,45.08,46.25,7
525,28,58,3.68,78804.87,33.72,7.39,4835.0,1,44.55,46.09,7
530,29,59,3.83,80079.63,33.93,7.32,5614.0,1,45.12,46.6,7
535,29,59,3.42,80760.2,34.2,7.28,4390.0,1,44.72,46.23,7
540,29,60,3.71,82209.14,33.88,7.25,5325.0,1,44.63,47.28,7
545,29,60,3.82,83126.05,34.33,7.43,5767.0,1,45.81,47.21,7
550,29,61,3.69,84530.88,34.32,7.34,4605.0,1,45.59,46.36,7
555,29,61,3.71,85174.63,34.18,7.42,5750.0,1,46.49,47.19,7
560,29,61,4.16,86552.05,34.28,7.3,5654.0,1,45.6,47.36,7
565,29,62,4.15,87438.67,34.41,7.34,4993.0,1,45.79,47.23,7
570,29,62,4.25,88851.09,34.32,7.41,5306.0,1,46.98,47.72,7
575,30,63,4.31,89553.41,34.57,7.38,5976.0,1,46.79,47.83,7
580,30,63,4.32,90495.09,34.74,7.35,5646.0,1,47.19,48.16,7
585,30,63,4.33,91228.71,34.42,7.32,5266.0,1,47.62,48.13,7
590,30,64,4.26,92325.52,34.57,7.29,5499.0,1,46.13,48.5,7
595,30,64,4.3,93172.99,34.73,7.35,6299.0,1,47.93,48.32,7
600,30,65,4.3,93885.91,34.75,7.39,5781.0,1,48.24,48.7,7
605,30,65,4.17,95071.5,34.68,7.32,6723.0,1,48.23,48.47,7
610,30,65,4.74,95484.05,34.87,7.4,6757.0,1,49.22,48.33,7
615,30,66,4.34,96534.93,34.87,7.34,5413.0,1,47.2,48.24,7
620,30,66,4.41,97232.67,34.82,7.37,6551.0,1,47.99,49.22,7
625,31,66,4.51,97646.31,34.89,7.37,6254.0,1,48.13,49.58,7
630,31,67,4.97,98533.86,34.87,7.34,6383.0,1,48.77,49.14,7
635,31,67,4.5,99262.09,35.05,7.31,5650.0,1,47.83,49.78,7
640,31,67,4.87,100160.67,34.92,7.43,6455.0,1,49.31,49.83,7
645,31,67,4.98,100550.62,35.11,7.39,6107.0,1,49.63,49.62,7
650,31,68,4.68,101054.7,35.05,7.35,6484.0,1,49.05,49.71,7
655,31,68,4.98,101506.06,35.05,7.47,7176.0,1,48.54,49.39,7
660,31,68,4.88,102253.86,35.22,7.39,6666.0,1,49.21,50.04,7
665,31,68,4.99,102613.73,35.2,7.31,7308.0,1,49.88,49.73,7
670,31,69,5.12,103000.45,35.18,7.45,7387.0,1,50.0,49.38,7
675,31,69,4.78,102902.86,35.27,7.43,5962.0,1,50.15,49.58,7
680,31,69,4.73,103600.31,35.22,7.4,6236.0,1,50.42,49.47,7
685,31,69,5.12,103941.2,35.36,7.46,5743.0,1,50.51,50.1,7
690,31,69,4.83,104642.27,35.27,7.4,6698.0,1,50.65,49.82,7
695,31,69,5.2,104475.83,35.28,7.39,6974.0,1,50.49,50.45,7
700,31,69,5.06,104596.75,35.27,7.42,6000.0,1,49.36,49.85,7
705,31,69,4.73,104579.9,35.23,7.43,6268.0,1,50.1,49.73,7
710,31,69,4.58,105098.55,35.13,7.34,6775.0,1,49.8,50.1,7
715,31,69,5.11,105109.77,35.21,7.39,6943.0,1,48.8,50.28,7
720,32,70,5.06,104994.16,35.21,7.47,6104.0,1,50.78,50.07,7
725,31,69,5.12,105028.19,35.27,7.47,6161.0,1,49.79,49.52,7
730,31,69,4.85,104819.02,35.24,7.42,7080.0,1,49.31,50.14,7
735,31,69,5.3,105257.53,35.4,7.42,7360.0,1,50.23,49.85,7
740,31,69,5.05,104733.9,35.15,7.4,7558.0,1,49.59,50.42,7
745,31,69,4.88,104646.56,35.18,7.39,6724.0,1,49.49,50.29,7
750,31,69,5.02,104327.41,35.19,7.32,5649.0,1,49.56,49.62,7
755,31,69,4.93,103884.35,35.37,7.32,7238.0,1,49.99,49.5,7
760,31,69,4.94,103903.82,35.07,7.35,7437.0,1,49.39,49.43,7
765,31,69,4.72,103168.91,35.19,7.36,6801.0,1,49.43,49.37,7
770,31,69,4.75,102852.45,35.11,7.43,7168.0,1,50.17,49.66,7
775,31,68,4.89,102903.76,35.12,7.37,6082.0,1,49.37,49.73,7
780,31,68,5.19,101724.2,35.19,7.35,7366.0,1,50.22,49.89,7
785,31,68,4.67,101807.76,35.04,7.43,7236.0,1,48.75,49.63,7
790,31,68,4.75,101062.46,35.22,7.45,6895.0,1,48.71,49.18,7
795,31,67,4.7,100693.07,35.31,7.28,6024.0,1,49.08,49.74,7
800,31,67,4.76,100254.2,35.0,7.37,5342.0,1,48.82,49.49,7
805,31,67,5.04,99580.05,34.92,7.4,6726.0,1,49.02,49.16,7
810,31,67,4.7,98507.11,35.02,7.28,5289.0,1,49.46,48.86,7
815,31,66,4.81,97747.73,34.87,7.3,6880.0,1,48.89,48.91,7
820,30,66,4.87,97483.31,34.81,7.39,6396.0,1,48.03,48.5,7
825,30,66,4.46,96957.08,34.89,7.49,6255.0,1,48.43,48.93,7
830,30,65,4.22,95660.14,34.51,7.35,5194.0,1,47.68,48.67,7
835,30,65,4.48,95205.36,34.56,7.39,6015.0,1,47.93,48.81,7
840,30,65,4.35,93868.83,34.84,7.36,5178.0,1,47.41,48.08,7
845,30,64,4.51,93065.41,34.85,7.35,6382.0,1,47.71,48.71,7
850,30,64,4.22,92435.11,34.7,7.33,6494.0,1,48.36,48.5,7
855,30,63,4.5,91497.88,34.55,7.32,5486.0,1,47.02,48.01,7
860,30,63,4.25,90475.58,34.59,7.3,5605.0,1,47.5,47.82,7
865,30,63,4.26,89395.17,34.34,7.36,5711.0,1,46.93,47.58,7
870,29,62,4.35,88263.37,34.35,7.32,5191.0,1,46.59,47.42,7
875,29,62,4.07,87713.5,34.32,7.27,4963.0,1,46.08,47.33,7
880,29,61,4.32,86603.85,34.39,7.29,6074.0,1,46.15,47.25,7
885,29,61,4.02,85532.26,34.33,7.37,4503.0,1,45.44,46.98,7
890,29,61,3.85,84436.82,34.29,7.29,5876.0,1,46.31,47.2,7
895,29,60,3.88,83144.41,34.12,7.4,5807.0,1,45.1,47.17,7
900,29,60,4.22,81925.23,34.04,7.35,5011.0,1,45.15,46.41,7
905,29,59,3.59,81393.86,34.14,7.38,5111.0,1,45.37,46.35,7
910,29,59,3.59,79801.4,34.13,7.33,5138.0,1,44.95,46.66,7
915,28,58,3.67,78823.26,33.96,7.27,5086.0,1,45.15,46.38,7
920,28,58,3.6,77711.0,33.97,7.24,4116.0,1,44.49,45.93,7
925,28,58,3.72,76087.64,33.81,7.41,5246.0,1,44.84,46.32,7
930,28,57,3.26,75249.46,33.5,7.29,5302.0,1,43.15,45.84,7
935,28,57,3.58,74246.31,33.76,7.34,4174.0,1,43.58,45.47,7
940,28,56,3.65,72762.54,33.72,7.29,4812.0,1,44.26,45.52,7
945,28,56,3.34,71934.65,33.6,7.29,5032.0,1,43.18,45.12,7
950,28,56,3.39,70351.56,33.48,7.26,4450.0,1,43.27,44.27,7
955,27,55,3.06,69302.13,33.45,7.23,4075.0,1,43.34,44.64,7
960,27,55,3.09,68336.28,33.34,7.21,4361.0,1,42.85,45.1,7
965,27,54,3.38,66852.26,33.23,7.22,3604.0,1,42.98,44.95,7
970,27,54,2.88,65591.13,33.29,7.32,3890.0,1,42.4,44.78,7
975,27,54,2.87,64343.31,33.28,7.25,4390.0,1,43.16,44.46,7
980,27,53,2.92,63056.95,33.13,7.33,4142.0,1,41.12,43.94,7
985,27,53,3.11,61618.24,33.12,7.2,4262.0,1,40.66,43.69,7
990,27,53,3.03,60636.87,32.95,7.16,3243.0,1,41.36,43.75,7
995,27,52,2.72,59634.94,33.17,7.28,3702.0,1,41.49,43.46,7
1000,27,52,2.92,58351.81,32.82,7.25,3539.0,1,40.38,43.52,7
1005,26,52,2.91,57493.94,32.79,7.17,3273.0,1,40.36,42.57,7
1010,26,51,2.75,56096.5,32.82,7.25,3165.0,1,40.42,43.12,7
1015,26,51,2.7,54888.67,32.7,7.25,2928.0,1,40.67,42.61,7
1020,26,51,2.96,53447.99,32.62,7.14,3176.0,1,40.0,42.11,7
1025,26,50,2.53,52313.89,32.55,7.24,3267.0,1,39.48,42.35,7
1030,26,50,2.8,51379.77,32.51,7.19,3464.0,1,39.06,42.1,7
1035,26,50,2.41,50028.24,32.62,7.2,2941.0,1,39.46,42.07,7
1040,26,50,2.75,49216.22,32.51,7.17,2991.0,1,39.17,41.74,7
1045,26,49,2.55,48019.73,32.38,7.23,2652.0,1,38.2,41.97,7
1050,26,49,2.42,46544.1,32.39,7.17,2911.0,1,37.82,42.33,7
1055,26,49,2.23,45976.74,32.16,7.1,2815.0,1,38.09,41.68,7
1060,26,49,2.35,44385.66,32.31,7.17,2739.0,1,37.76,40.72,7
1065,26,48,2.45,43557.54,31.99,7.16,2782.0,1,38.15,41.1,7
1070,26,48,2.13,42539.77,32.27,7.15,2755.0,1,37.98,40.58,7
1075,26,48,2.26,41430.92,32.06,7.11,2593.0,1,37.17,40.84,7
1080,25,48,2.45,40168.56,31.88,7.14,2648.0,1,36.16,40.68,7
1085,25,48,2.35,39061.85,31.93,7.22,2462.0,1,37.53,40.56,7
1090,25,48,2.29,38339.83,31.87,7.13,2196.0,1,36.21,40.04,7
1095,25,47,2.1,37635.76,31.87,7.25,2064.0,1,36.83,40.24,7
1100,25,47,2.38,36342.69,31.9,7.1,1776.0,1,37.02,40.48,7
1105,25,47,2.47,35264.35,31.77,7.08,1817.0,1,35.59,40.32,7
1110,25,47,2.04,34800.39,31.55,7.1,1864.0,1,35.92,40.51,7
1115,25,47,2.63,34085.97,31.66,7.11,1609.0,1,35.43,39.99,7
1120,25,47,2.21,32517.03,31.6,7.16,1616.0,1,35.03,40.07,7
1125,25,46,2.11,31993.41,31.71,6.96,2030.0,1,36.1,39.8,7
1130,25,46,2.3,31370.68,31.51,7.11,1835.0,1,36.03,39.95,7
1135,25,46,2.18,30255.19,31.4,7.05,1558.0,1,34.59,39.15,7
1140,25,46,2.26,29436.71,31.39,7.1,1615.0,1,35.18,39.28,7
1145,25,46,2.35,28638.68,31.44,7.08,1536.0,1,34.97,38.76,7
1150,25,46,2.26,27567.27,31.27,7.06,1399.0,1,34.09,39.19,7
1155,25,46,2.3,26730.88,31.35,7.08,1420.0,1,33.64,38.89,7
1160,25,46,2.32,26130.15,31.23,7.16,1522.0,1,34.0,38.94,7
1165,25,46,2.01,25499.41,31.12,7.13,1403.0,1,34.14,38.39,7
1170,25,46,2.1,24973.82,31.37,7.01,1310.0,1,32.96,38.51,7
1175,25,46,2.46,24501.07,31.15,7.14,1248.0,1,33.2,38.31,7
1180,25,45,2.07,22799.99,31.11,7.06,1097.0,1,32.98,38.57,7
1185,25,45,2.17,22476.98,31.03,7.12,1295.0,1,34.64,38.36,7
1190,25,45,2.29,22034.08,31.18,7.1,1196.0,1,33.26,39.14,7
1195,25,45,2.21,21238.05,31.03,7.07,1230.0,1,33.43,38.05,7
1200,25,45,2.19,21225.84,30.96,7.13,1129.0,1,33.83,37.97,7
1205,25,45,2.02,20419.91,31.16,7.02,950.0,1,34.15,37.75,7
1210,25,45,1.79,19278.35,30.92,7.07,1051.0,1,32.69,37.44,7
1215,25,45,2.26,18636.95,30.87,7.06,969.0,1,33.48,37.34,7
1220,25,45,2.27,18490.99,30.88,7.2,983.0,1,32.67,37.1,7
1225,25,45,2.02,18282.7,30.96,7.04,953.0,1,32.17,37.53,7
1230,25,45,2.21,17456.21,30.76,7.08,866.0,1,32.5,37.19,7
1235,25,45,1.76,17290.15,30.88,7.06,824.0,1,31.96,37.01,7
1240,25,45,2.0,16308.31,30.81,7.02,751.0,1,32.29,37.25,7
1245,25,45,2.06,15963.3,30.76,7.07,769.0,1,32.59,36.71,7
1250,25,45,2.05,15707.15,30.91,6.93,694.0,1,32.01,37.93,7
1255,25,45,2.24,14903.22,30.72,7.06,752.0,1,31.72,37.06,7
1260,25,45,1.94,15058.0,30.65,7.05,729.0,1,32.26,36.93,7
1265,25,45,2.03,14149.34,30.76,6.99,612.0,1,32.06,36.63,7
1270,25,45,1.73,13874.43,30.83,7.01,577.0,1,32.05,37.09,7
1275,25,45,1.97,13486.17,30.77,7.04,523.0,1,32.26,36.88,7
1280,25,45,2.23,13047.98,30.92,7.11,603.0,1,31.37,36.82,7
1285,25,45,1.92,12906.39,30.53,7.03,482.0,1,31.68,36.78,7
1290,25,45,1.91,12288.95,30.71,6.95,552.0,1,30.39,37.03,7
1295,25,45,2.35,11988.39,30.49,7.07,511.0,1,32.16,36.78,7
1300,25,45,1.93,12136.95,30.7,7.07,407.0,1,31.5,36.63,7
1305,25,45,2.12,11309.72,30.48,7.1,489.0,1,30.46,36.52,7
1310,25,45,1.9,10926.16,30.44,7.06,375.0,1,30.72,36.08,7
1315,25,45,2.09,10869.49,30.43,7.06,419.0,1,31.03,35.96,7
1320,25,45,1.63,10691.77,30.61,7.02,425.0,1,30.95,36.36,7
1325,25,45,1.97,10316.17,30.52,7.02,346.0,1,31.33,36.63,7
1330,25,45,2.26,10016.67,30.36,6.96,283.0,1,31.05,36.97,7
1335,25,45,1.84,9936.56,30.52,6.9,274.0,0,0.0,0.0,7
1340,25,45,2.37,9499.08,30.36,6.98,266.0,0,0.0,0.0,7
1345,25,45,1.76,9626.11,30.07,7.07,309.0,0,0.0,0.0,7
1350,25,45,1.81,8958.17,30.37,6.96,301.0,0,0.0,0.0,7
1355,25,45,1.91,8891.93,30.42,7.04,238.0,0,0.0,0.0,7
1360,25,45,2.28,8727.37,30.5,7.0,244.0,0,0.0,0.0,7
1365,25,45,2.16,8622.33,30.41,7.05,227.0,0,0.0,0.0,7
1370,25,45,1.92,8744.8,30.47,7.0,243.0,0,0.0,0.0,7
1375,25,45,2.1,8314.67,30.54,7.01,237.0,0,0.0,0.0,7
1380,25,45,1.88,8187.88,30.43,7.15,211.0,0,0.0,0.0,7
1385,25,45,1.88,7889.22,30.44,7.01,218.0,0,0.0,0.0,7
1390,25,45,1.91,7743.83,30.21,7.02,177.0,0,0.0,0.0,7
1395,25,45,2.05,7487.89,30.34,7.04,187.0,0,0.0,0.0,7
1400,25,45,1.98,7295.7,30.25,7.03,181.0,0,0.0,0.0,7
1405,25,45,1.9,7181.47,30.45,7.06,172.0,0,0.0,0.0,7
1410,25,45,1.83,7183.15,30.27,6.95,137.0,0,0.0,0.0,7
1415,25,45,2.04,7073.88,30.35,6.97,123.0,0,0.0,0.0,7
1420,25,45,2.11,7071.92,30.64,7.07,147.0,0,0.0,0.0,7
1425,25,45,2.2,7059.28,30.39,6.96,114.0,0,0.0,0.0,7
1430,25,45,2.26,6553.15,30.3,6.96,100.0,0,0.0,0.0,7
1435,25,45,2.21,6844.59,30.37,7.15,96.0,0,0.0,0.0,7
0,25,45,2.02,6585.1,30.3,6.98,31.0,0,0.0,0.0,1
5,25,45,2.27,6402.37,30.4,7.01,33.0,0,0.0,0.0,1
10,25,45,2.16,6929.07,30.47,6.96,35.0,0,0.0,0.0,1
15,25,45,2.11,6974.32,30.27,7.06,37.0,0,0.0,0.0,1
20,25,45,1.94,6742.37,30.32,7.01,39.0,0,0.0,0.0,1
25,25,45,2.02,7165.06,30.23,7.04,41.0,0,0.0,0.0,1
30,25,45,2.02,7203.38,30.31,7.03,44.0,0,0.0,0.0,1
35,25,45,1.89,7320.07,30.35,6.92,46.0,0,0.0,0.0,1
40,25,45,1.7,7483.36,30.54,6.96,49.0,0,0.0,0.0,1
45,25,45,2.25,7692.52,30.33,7.02,52.0,0,0.0,0.0,1
50,25,45,2.01,7877.93,30.36,7.12,55.0,0,0.0,0.0,1
55,25,45,2.21,7704.88,30.39,7.02,58.0,0,0.0,0.0,1
60,25,45,2.02,8443.54,30.45,6.89,61.0,0,0.0,0.0,1
65,25,45,1.8,8225.97,30.45,7.08,64.0,0,0.0,0.0,1
70,25,45,1.86,8297.98,30.38,7.23,68.0,0,0.0,0.0,1
75,25,45,1.7,8444.21,30.54,7.05,71.0,0,0.0,0.0,1
80,25,45,1.83,9124.77,30.54,7.03,75.0,0,0.0,0.0,1
85,25,45,1.71,8814.91,30.52,6.94,79.0,0,0.0,0.0,1
90,25,45,2.17,9260.05,30.25,6.99,83.0,0,0.0,0.0,1
95,25,45,1.74,9257.51,30.53,7.01,87.0,0,0.0,0.0,1
100,25,45,2.01,9759.75,30.58,7.04,92.0,0,0.0,0.0,1
105,25,45,2.54,9832.68,30.64,7.05,97.0,0,0.0,0.0,1
110,25,45,2.36,10142.76,30.5,7.08,101.0,1,30.64,36.28,1
115,25,45,1.86,10095.64,30.63,7.08,106.0,1,31.79,36.3,1
120,25,45,1.98,10530.89,30.45,7.07,112.0,1,30.76,35.89,1
125,25,45,2.08,10583.42,30.58,7.09,117.0,1,31.83,36.25,1
130,25,45,2.14,10851.71,30.67,7.05,123.0,1,30.82,36.39,1
135,25,45,1.97,11716.52,30.51,7.06,129.0,1,31.35,36.67,1
140,25,45,1.76,11625.47,30.64,7.04,135.0,1,31.5,36.35,1
145,25,45,2.03,12394.03,30.67,7.05,142.0,1,31.36,36.73,1
150,25,45,2.07,12495.56,30.85,7.0,148.0,1,31.27,36.77,1
155,25,45,2.1,12797.13,30.77,7.08,155.0,1,31.42,36.72,1
160,25,45,2.29,13191.83,30.68,7.01,162.0,1,31.27,36.68,1
165,25,45,1.62,13392.46,30.62,6.92,170.0,1,30.66,37.31,1
170,25,45,1.84,13973.82,30.68,7.02,177.0,1,31.71,36.58,1
175,25,45,2.41,14481.29,30.57,7.06,185.0,1,32.14,37.42,1
180,25,45,2.02,14357.25,30.83,7.04,194.0,1,31.37,36.84,1
185,25,45,2.19,15095.61,30.86,7.05,202.0,1,32.48,37.06,1
190,25,45,2.12,15006.01,30.67,6.98,211.0,1,32.8,37.13,1
195,25,45,2.33,16068.88,30.79,7.0,220.0,1,31.73,37.22,1
200,25,45,2.16,16529.46,30.82,7.08,229.0,1,32.48,37.22,1
205,25,45,2.16,17070.13,30.77,7.08,239.0,1,32.58,37.62,1
210,25,45,1.67,17637.35,31.04,7.05,249.0,1,32.81,36.93,1
215,25,45,2.23,17702.86,30.79,7.01,260.0,1,32.33,37.62,1
220,25,45,1.94,18632.22,30.88,6.99,270.0,1,33.35,37.5,1
225,25,45,2.19,19183.05,30.86,7.09,281.0,1,32.69,37.89,1
230,25,45,2.17,19517.98,30.8,7.04,292.0,1,33.12,38.32,1
235,25,45,1.94,20285.24,31.0,7.07,304.0,1,32.77,37.92,1
240,25,45,2.24,20890.89,31.0,7.02,316.0,1,34.11,38.06,1
245,25,45,2.09,21005.57,31.0,7.07,328.0,1,33.19,38.56,1
250,25,45,2.03,21831.79,31.18,7.07,341.0,1,32.81,38.0,1
255,25,45,2.15,22778.62,31.16,7.12,354.0,1,33.95,38.43,1
260,25,45,2.25,23414.32,31.11,7.12,368.0,1,32.85,38.89,1
265,25,46,2.06,24236.44,31.03,7.13,381.0,1,33.07,39.33,1
270,25,46,2.31,24984.41,31.41,7.01,395.0,1,34.76,39.03,1
275,25,46,2.1,25634.84,31.36,7.04,410.0,1,34.67,38.58,1
280,25,46,1.92,26162.55,31.21,7.1,425.0,1,34.1,38.43,1
285,25,46,2.46,26790.46,31.25,7.09,440.0,1,35.62,39.34,1
290,25,46,2.25,27869.45,31.39,7.12,455.0,1,35.13,38.7,1
295,25,46,2.37,28459.06,31.39,7.12,471.0,1,34.82,39.19,1
300,25,46,2.06,29228.63,31.52,7.17,487.0,1,35.21,39.35,1
305,25,46,2.37,30439.88,31.51,7.07,504.0,1,34.72,39.22,1
310,25,46,2.04,30962.97,31.48,7.11,521.0,1,35.67,39.87,1
315,25,46,2.2,31803.08,31.58,7.1,538.0,1,35.13,39.63,1
320,25,47,2.18,32428.98,31.61,7.2,556.0,1,35.14,39.63,1
325,25,47,2.37,33956.15,31.41,7.15,574.0,1,36.5,39.88,1
330,25,47,2.29,34288.88,31.69,7.09,592.0,1,35.76,40.39,1
335,25,47,2.3,35348.28,31.7,7.08,611.0,1,35.85,39.74,1
340,25,47,2.35,36302.22,31.92,7.09,629.0,1,37.09,40.13,1
345,25,47,2.47,37364.61,31.87,7.13,649.0,1,36.54,40.07,1
350,25,48,2.72,38541.68,31.94,7.19,668.0,1,36.73,40.51,1
355,25,48,2.44,39995.53,31.98,7.07,688.0,1,38.46,40.35,1
360,25,48,2.46,40581.32,31.76,7.14,709.0,1,37.27,40.56,1
365,26,48,2.36,41404.18,31.97,7.07,729.0,1,37.02,41.46,1
370,26,48,2.56,42787.69,31.96,7.17,750.0,1,37.3,41.07,1
375,26,48,2.57,43795.77,32.3,7.19,771.0,1,37.75,41.54,1
380,26,49,2.56,44729.38,32.04,7.12,793.0,1,37.91,41.83,1
385,26,49,2.64,45489.64,32.43,7.18,814.0,1,38.01,41.2,1
390,26,49,2.85,46916.46,32.25,7.13,836.0,1,38.07,41.39,1
395,26,49,2.66,47997.51,32.41,7.26,859.0,1,38.11,42.21,1
400,26,50,2.27,49157.87,32.4,7.17,881.0,1,38.47,41.66,1
405,26,50,2.64,49965.09,32.51,7.13,904.0,1,38.94,42.29,1
410,26,50,2.59,51563.05,32.7,7.16,927.0,1,40.23,42.79,1
415,26,50,2.72,52466.97,32.71,7.1,950.0,1,39.03,41.97,1
420,26,51,2.92,53676.61,32.74,7.23,973.0,1,39.78,42.76,1
425,26,51,2.68,55153.92,32.7,7.22,996.0,1,40.37,43.2,1
430,26,51,2.98,56398.87,32.84,7.24,1020.0,1,39.88,42.99,1
435,26,52,2.58,57395.64,32.71,7.29,1044.0,1,40.03,42.83,1
440,27,52,2.95,58543.08,32.94,7.19,1068.0,1,40.5,43.44,1
445,27,52,2.98,59635.89,32.95,7.26,1092.0,1,40.77,43.66,1
450,27,53,3.09,60661.0,33.03,7.2,1116.0,1,40.52,43.92,1
455,27,53,3.08,61833.46,32.98,7.17,1140.0,1,41.97,44.04,1
460,27,53,2.89,63533.33,32.93,7.18,1164.0,1,40.98,43.79,1
465,27,54,2.87,64356.51,33.23,7.26,1188.0,1,41.74,44.38,1
470,27,54,3.22,65540.9,33.1,7.23,1213.0,1,41.72,43.77,1
475,27,54,2.65,67041.46,33.39,7.2,1237.0,1,43.04,45.3,1
480,27,55,3.42,68024.57,33.21,7.31,1261.0,1,42.67,44.89,1
485,27,55,3.29,69306.19,33.43,7.26,1285.0,1,43.1,44.57,1
490,28,56,3.16,70344.28,33.46,7.2,1309.0,1,43.4,45.09,1
495,28,56,3.33,71818.14,33.74,7.38,1333.0,1,44.06,45.51,1
500,28,56,2.97,73425.11,33.63,7.33,1357.0,1,44.27,44.87,1
505,28,57,2.99,73785.47,33.59,7.33,1381.0,1,43.84,45.9,1
510,28,57,3.34,75388.14,33.91,7.24,1405.0,1,44.63,46.16,1
515,28,58,3.3,76494.16,33.99,7.35,1428.0,1,43.81,46.01,1
520,28,58,3.75,77321.95,33.9,7.41,1452.0,1,44.86,45.61,1
525,28,58,3.15,78734.48,33.96,7.34,1475.0,1,44.27,46.08,1
530,29,59,3.83,79487.41,34.02,7.36,1498.0,1,45.59,45.93,1
535,29,59,3.73,80885.86,33.95,7.31,1520.0,1,45.36,46.47,1
540,29,60,4.13,81757.44,33.98,7.36,1543.0,1,46.04,46.85,1
545,29,60,3.6,83351.71,34.16,7.4,1565.0,1,45.69,47.04,1
550,29,61,3.98,84318.22,34.12,7.32,1587.0,1,45.78,46.69,1
555,29,61,3.63,85278.54,34.28,7.29,1608.0,1,46.06,47.05,1
560,29,61,3.77,86353.92,34.09,7.34,1629.0,1,46.26,47.38,1
565,29,62,4.11,87435.24,34.39,7.33,1650.0,1,46.31,47.79,1
570,29,62,4.18,88450.01,34.32,7.28,1670.0,1,47.1,47.51,1
575,30,63,4.52,89352.68,34.46,7.38,1690.0,1,46.28,47.63,1
580,30,63,3.82,90684.55,34.61,7.33,1709.0,1,47.64,48.21,1
585,30,63,4.32,91710.35,34.56,7.38,1728.0,1,47.58,47.65,1
590,30,64,4.54,92406.55,34.82,7.33,1747.0,1,47.81,47.39,1
595,30,64,4.25,93089.81,34.68,7.36,1764.0,1,48.03,48.53,1
600,30,65,4.32,94297.61,34.58,7.47,1782.0,1,47.63,48.85,1
605,30,65,4.78,94941.26,34.97,7.43,1799.0,1,47.38,48.49,1
610,30,65,4.59,95776.49,34.7,7.29,1815.0,1,48.61,48.77,1
615,30,66,5.0,96604.08,34.8,7.35,1831.0,1,48.42,48.49,1
620,30,66,4.87,97216.96,34.7,7.3,1846.0,1,48.46,49.11,1
625,31,66,4.46,98147.77,34.9,7.33,1860.0,1,47.74,48.33,1
630,31,67,4.73,98885.98,34.95,7.32,1874.0,1,49.26,48.8,1
635,31,67,4.54,99318.18,34.82,7.39,1887.0,1,48.95,48.89,1
640,31,67,4.61,99942.95,35.1,7.3,1900.0,1,49.81,48.69,1
645,31,67,4.74,100494.37,35.02,7.39,1911.0,1,49.04,49.25,1
650,31,68,4.92,100949.8,35.0,7.3,1923.0,1,50.13,49.43,1
655,31,68,4.91,101463.5,35.04,7.39,1933.0,1,49.14,49.48,1
660,31,68,5.09,102054.82,35.12,7.34,1943.0,1,49.65,49.53,1
665,31,68,5.16,102654.52,35.21,7.4,1952.0,1,49.82,50.41,1
670,31,69,5.28,103070.97,35.1,7.41,1960.0,1,49.11,49.93,1
675,31,69,4.82,103178.44,35.13,7.41,1967.0,1,50.38,49.64,1
680,31,69,4.66,103754.67,35.08,7.39,1974.0,1,49.56,50.0,1
685,31,69,5.04,104106.01,35.3,7.39,1980.0,1,49.99,50.28,1
690,31,69,4.87,104348.4,35.11,7.43,1985.0,1,50.56,49.95,1
695,31,69,4.87,104281.8,35.17,7.41,1990.0,1,50.95,49.98,1
700,31,69,4.99,104672.01,35.25,7.5,1993.0,1,49.15,49.98,1
705,31,69,4.91,104683.34,35.12,7.38,1996.0,1,49.27,49.4,1
710,31,69,4.59,105212.57,35.21,7.4,1998.0,1,49.42,50.16,1
715,31,69,5.01,104812.29,35.41,7.41,1999.0,1,50.58,49.78,1
720,32,70,4.79,104866.84,35.14,7.37,2000.0,1,50.54,49.9,1
725,31,69,5.26,104965.2,35.22,7.36,1999.0,1,50.03,49.93,1
730,31,69,5.04,104622.62,35.3,7.37,1998.0,1,49.65,49.98,1
735,31,69,4.75,105204.44,35.31,7.39,1996.0,1,50.32,49.48,1
740,31,69,5.13,104367.03,35.32,7.35,1993.0,1,49.73,50.37,1
745,31,69,4.96,104364.84,35.15,7.43,1990.0,1,49.86,49.92,1
750,31,69,5.1,104259.33,35.37,7.55,1985.0,1,50.52,49.64,1
755,31,69,4.8,103756.45,35.12,7.44,1980.0,1,49.58,49.39,1
760,31,69,5.12,103839.86,35.2,7.37,1974.0,1,49.56,49.89,1
765,31,69,5.08,103070.15,35.22,7.38,1967.0,1,49.42,49.91,1
770,31,69,4.52,102762.3,35.11,7.36,1960.0,1,49.77,49.68,1
775,31,68,5.18,102862.62,35.03,7.41,1952.0,1,49.43,49.19,1
